Data
"XL,65,38162.56"
"L,63,29162.56"
"S,55,39157.48"
"XXXL,74,26175.26"
"M,55,26170.18"
"XXS,53,31160.02"
"L,58,33167.64"
"XXS,49,36157.48"
"M,61,33160.02"
"M,61,30157.48"
"XXXL,79,33177.8"
"XXXL,65,32162.56"
"S,56,32162.56"
"L,68,31180.34"
"M,58,25165.1"
"M,54,31162.56"
"S,58,36167.64"
"S,49,32157.48"
"M,61,39165.1"
"XXXL,70,26162.56"
"XXXL,65,33152.4"
"XXS,49,26157.48"
"XXXL,74,48165.1"
"XXS,43,40152.4"
"XL,65,30160.02"
"M,57,25154.94"
"L,63,45157.48"
"XXS,46,28157.48"
"M,54,28160.02"
"XXS,52,34160.02"
"XL,57,33157.48"
"M,58,32165.1"
"M,57,33172.72"
"XXS,52,27167.64"
"L,62,40170.18"
"XXS,54,28162.56"
"XL,65,28177.8"
"M,61,30167.64"
"XL,72,38172.72"
"L,64,25172.72"
"XL,74,29177.8"
"M,65,27175.26"
"S,54,23170.18"
"S,54,29160.02"
"XL,67,33165.1"
"S,54,16170.18"
"XXXL,95,24175.26"
"XXXL,68,35167.64"
"XXS,52,42160.02"
"XXXL,63,43162.56"
"XXXL,68,32165.1"
"S,58,27160.02"
"M,58,32165.1"
"M,56,30167.64"
"XXXL,70,32162.56"
"XXS,51,36162.56"
"XXXL,86,55162.56"
"M,62,34165.1"
"M,49,34157.48"
"L,58,36165.1"
"S,45,33172.72"
"XXS,56,29170.18"
"M,58,38167.64"
"L,59,50165.1"
"S,53,37172.72"
"XL,65,48170.18"
"XXXL,58,34167.64"
"XXXL,74,33160.02"
"S,54,31160.02"
"L,63,167.64"
"XL,56,44157.48"
"M,59,30160.02"
"XL,73,41172.72"
"L,65,29175.26"
"L,61,50160.02"
"S,53,30152.4"
"S,56,33157.48"
"M,61,42170.18"
"S,56,0170.18"
"M,63,30162.56"
"S,56,27162.56"
"S,47,20157.48"
"XXXL,72,31175.26"
"M,62,32170.18"
"M,65,24170.18"
"M,56,36162.56"
"M,58,26167.64"
"M,58,33165.1"
"S,56,35170.18"
"XXXL,70,41167.64"
"S,56,26154.94"
"M,58,27160.02"
"XL,74,37177.8"
"XL,74,32165.1"
"S,47,28167.64"
"XL,56,29167.64"
"XXXL,77,34182.88"
"M,56,28162.56"
"S,50,25165.1"
"XXXL,72,30165.1"
"L,76,34162.56"
"XL,69,33165.1"
"S,56,29167.64"
"L,65,27157.48"
"XXXL,68,46170.18"
"XL,68,50160.02"
"XL,58,45172.72"
"L,62,50170.18"
"M,58,32165.1"
"XXXL,74,29170.18"
"M,61,37165.1"
"M,57,33167.64"
"S,47,43157.48"
"L,61,27167.64"
"S,53,37170.18"
"L,63,26165.1"
"S,56,35167.64"
"XL,55,29167.64"
"S,54,33162.56"
"M,61,25165.1"
"M,58,51167.64"
"XL,72,31165.1"
"M,56,44162.56"
"XXS,54,27165.1"
"M,61,30172.72"
"XXXL,68,31175.26"
"XXS,47,54154.94"
"XL,62,53170.18"
"M,58,38154.94"
"XXS,48,27170.18"
"XL,65,30167.64"
"M,54,28172.72"
"S,53,36167.64"
"L,64,32172.72"
"M,63,25162.56"
"M,63,33177.8"
"M,58,36170.18"
"XXXL,68,25162.56"
"L,61,33162.56"
"XL,56,32162.56"
"L,58,33157.48"
"M,61,46162.56"
"XXS,49,57154.94"
"S,58,40172.72"
"XL,68,26175.26"
"XXXL,88,33185.42"
"L,60,39180.34"
"XXXL,57,40162.56"
"XL,70,31170.18"
"M,54,22167.64"
"S,58,29170.18"
"M,56,32157.48"
"XXXL,71,37165.1"
"XXS,45,35160.02"
"M,58,42162.56"
"S,47,42157.48"
"XL,61,46165.1"
"M,56,57175.26"
"L,63,41165.1"
"XXXL,74,36172.72"
"XXS,49,30157.48"
"XXXL,74,33160.02"
"S,54,22165.1"
"XXXL,83,23170.18"
"M,62,36165.1"
"S,56,47162.56"
"M,53,41157.48"
"XXS,48,27154.94"
"XXXL,71,38165.1"
"XXS,49,22157.48"
"L,68,26170.18"
"M,55,30167.64"
"XXS,58,29162.56"
"M,68,22162.56"
"XXXL,88,53157.48"
"L,58,57152.4"
"L,65,33170.18"
"XL,68,46177.8"
"XL,63,38162.56"
"XXS,47,28152.4"
"M,56,39170.18"
"M,61,42160.02"
"S,49,32157.48"
"M,57,36162.56"
"XL,61,37162.56"
"XXXL,65,37152.4"
"M,60,22172.72"
"XL,59,36154.94"
"XXXL,81,29165.1"
"XL,68,35162.56"
"M,61,28167.64"
"XXXL,81,28180.34"
"XXXL,61,31162.56"
"XL,63,64162.56"
"M,56,36165.1"
"S,54,37165.1"
"S,54,36160.02"
"L,68,24165.1"
"S,46,48152.4"
"S,54,47175.26"
"S,49,29162.56"
"M,59,35175.26"
"M,50,37154.94"
"XL,63,26157.48"
"XL,65,39162.56"
"M,54,50165.1"
"XXS,54,31152.4"
"M,61,38157.48"
"M,54,58162.56"
"L,63,33157.48"
"XXXL,72,43165.1"
"S,62,26167.64"
"XXXL,77,30167.64"
"XL,68,27165.1"
"L,56,46149.86"
"XXXL,74,40167.64"
"S,53,57152.4"
"M,61,31160.02"
"XXS,51,27160.02"
"S,56,53170.18"
"M,56,27170.18"
"XL,68,48180.34"
"S,53,31177.8"
"XXS,52,20167.64"
"S,58,31165.1"
"M,56,36170.18"
"S,54,28162.56"
"XL,63,35172.72"
"M,58,34165.1"
"M,61,23165.1"
"XL,65,27175.26"
"XXS,56,29160.02"
"M,56,47160.02"
"M,57,32167.64"
"XXS,54,29167.64"
"XL,68,37165.1"
"XXS,58,26165.1"
"S,56,33157.48"
"M,56,38160.02"
"XL,68,32165.1"
"M,56,35160.02"
"M,53,27160.02"
"M,57,34167.64"
"XXXL,68,33180.34"
"S,52,29170.18"
"S,56,27165.1"
"M,63,27170.18"
"XXXL,74,39162.56"
"XXXL,74,29180.34"
"XXXL,73,42162.56"
"XL,72,32167.64"
"XXXL,72,27165.1"
"L,65,27177.8"
"M,70,43180.34"
"M,58,26162.56"
"M,58,33165.1"
"XXXL,86,42170.18"
"XXS,54,30160.02"
"M,56,31160.02"
"M,56,29170.18"
"XXXL,72,43162.56"
"L,61,42160.02"
"XXXL,68,31175.26"
"S,54,29157.48"
"XL,63,30170.18"
"XXS,54,34157.48"
"M,57,30160.02"
"M,56,38165.1"
"M,50,42152.4"
"L,61,34175.26"
"XXS,49,39162.56"
"XXXL,70,36170.18"
"XXXL,78,30180.34"
"XXS,50,30162.56"
"S,56,41172.72"
"M,54,31157.48"
"M,58,40167.64"
"M,58,31170.18"
"S,53,41167.64"
"L,63,21160.02"
"S,58,28170.18"
"S,54,25149.86"
"XXS,49,25162.56"
"S,53,36152.4"
"XL,58,40160.02"
"XXS,43,30152.4"
"L,65,37172.72"
"M,52,37157.48"
"M,56,30165.1"
"XXXL,83,33160.02"
"S,56,33167.64"
"L,63,26157.48"
"XXXL,72,32172.72"
"XL,72,27172.72"
"L,63,27172.72"
"L,74,22180.34"
"M,63,30165.1"
"XXS,52,28154.94"
"XXXL,81,30160.02"
"XXS,48,25157.48"
"M,56,32157.48"
"S,54,31162.56"
"M,58,40162.56"
"S,51,32167.64"
"M,56,41162.56"
"XXS,51,37160.02"
"XXXL,68,30177.8"
"XXXL,72,49170.18"
"L,63,28165.1"
"L,63,27167.64"
"XL,64,30167.64"
"S,53,34157.48"
"L,58,35165.1"
"S,58,29175.26"
"XL,64,25162.56"
"M,63,21167.64"
"L,65,29167.64"
"M,58,34160.02"
"L,63,32175.26"
"XXS,49,30160.02"
"M,61,32162.56"
"M,52,31152.4"
"M,55,29154.94"
"XXXL,86,41162.56"
"XL,68,59177.8"
"M,58,54162.56"
"S,53,36157.48"
"S,54,29160.02"
"S,53,33162.56"
"XL,59,52172.72"
"L,63,38180.34"
"S,56,34157.48"
"XXS,56,32175.26"
"XXXL,72,28152.4"
"M,56,38154.94"
"XL,68,37175.26"
"S,56,157.48"
"L,61,35170.18"
"XXS,47,52157.48"
"M,58,29162.56"
"L,61,42162.56"
"M,45,24162.56"
"XXXL,68,31"
"XL,60,43170.18"
"S,54,28167.64"
"XL,72,57177.8"
"XXXL,65,51160.02"
"XXXL,90,37162.56"
"L,68,33172.72"
"XL,65,26172.72"
"XXXL,74,40175.26"
"XL,68,34170.18"
"M,56,32160.02"
"M,58,37162.56"
"XXXL,81,37170.18"
"XL,72,31180.34"
"M,56,34165.1"
"M,62,31160.02"
"L,61,31165.1"
"M,55,33167.64"
"M,58,41157.48"
"XL,63,44167.64"
"M,61,30172.72"
"M,63,30180.34"
"L,70,33175.26"
"XXXL,77,34182.88"
"L,58,35165.1"
"M,53,37157.48"
"L,61,33177.8"
"S,58,28165.1"
"M,58,32167.64"
"M,59,32160.02"
"XL,68,31167.64"
"L,63,25177.8"
"L,58,47160.02"
"XXXL,72,30167.64"
"M,56,27172.72"
"XXXL,72,30165.1"
"XL,68,35165.1"
"L,59,38167.64"
"XXS,50,52162.56"
"XL,70,26170.18"
"XL,61,31165.1"
"M,58,31162.56"
"S,49,31157.48"
"M,61,35177.8"
"M,56,35170.18"
"M,56,32165.1"
"L,56,30177.8"
"XXXL,68,44175.26"
"L,62,48167.64"
"XXXL,86,34175.26"
"XXS,53,28162.56"
"M,56,51165.1"
"XXXL,65,30165.1"
"XXXL,65,34160.02"
"XL,70,31180.34"
"XXXL,61,45167.64"
"L,62,38170.18"
"XXS,47,39154.94"
"S,54,32162.56"
"L,65,29162.56"
"M,61,29167.64"
"XXS,49,26154.94"
"L,62,33172.72"
"L,63,29162.56"
"XXS,53,35167.64"
"S,56,26170.18"
"XXXL,71,34162.56"
"XXXL,72,30175.26"
"XXXL,79,29177.8"
"XXS,45,59162.56"
"M,57,34162.56"
"S,54,34162.56"
"L,70,28177.8"
"XXXL,61,45167.64"
"M,55,33162.56"
"L,65,49165.1"
"L,63,32162.56"
"S,50,22162.56"
"M,59,31165.1"
"L,65,34162.56"
"M,57,49165.1"
"M,58,37165.1"
"S,48,33162.56"
"XL,63,29165.1"
"M,59,29162.56"
"M,61,32170.18"
"S,61,43177.8"
"S,61,32165.1"
"L,63,34172.72"
"XXS,52,33160.02"
"L,60,32172.72"
"XXS,47,23162.56"
"XL,63,33172.72"
"XXXL,81,28175.26"
"S,54,33170.18"
"XXS,54,33160.02"
"XXS,58,24165.1"
"L,63,49170.18"
"XL,64,28167.64"
"S,47,43157.48"
"S,49,34160.02"
"XXXL,68,20157.48"
"L,65,31160.02"
"XL,65,31167.64"
"L,61,34167.64"
"L,63,29172.72"
"XL,63,24167.64"
"M,56,28160.02"
"M,59,30167.64"
"M,58,29177.8"
"M,56,33160.02"
"XXS,51,33162.56"
"M,61,36175.26"
"XL,64,27160.02"
"M,62,48165.1"
"XXXL,69,44170.18"
"L,72,40180.34"
"S,55,29162.56"
"M,60,29165.1"
"M,58,26162.56"
"XXS,55,29167.64"
"XXS,47,29160.02"
"M,55,28157.48"
"XXXL,77,42175.26"
"XL,68,26162.56"
"M,48,39154.94"
"M,61,29162.56"
"S,50,26157.48"
"M,54,39162.56"
"XXS,45,36157.48"
"XXXL,79,25160.02"
"XL,61,35157.48"
"S,49,29157.48"
"XL,56,31175.26"
"XXXL,74,56160.02"
"XXXL,72,29154.94"
"M,50,64165.1"
"XL,65,30177.8"
"XXXL,69,35157.48"
"L,63,47172.72"
"L,54,21160.02"
"XXXL,68,44157.48"
"XL,63,31165.1"
"L,56,35162.56"
"XXS,49,24167.64"
"M,56,27149.86"
"XL,65,27165.1"
"XXXL,79,59175.26"
"M,63,24162.56"
"XXXL,108,33182.88"
"L,61,40162.56"
"S,54,51167.64"
"XXS,54,22172.72"
"L,63,27160.02"
"XL,61,48170.18"
"S,49,42162.56"
"XL,56,28154.94"
"S,56,21167.64"
"L,63,33170.18"
"XXS,54,35170.18"
"M,58,31162.56"
"XXXL,81,44180.34"
"XXS,57,33170.18"
"S,56,29167.64"
"XXS,49,32160.02"
"XXXL,88,29165.1"
"XL,66,32172.72"
"M,57,29157.48"
"XL,63,27167.64"
"XXXL,65,44170.18"
"M,58,30167.64"
"M,55,28152.4"
"M,65,32175.26"
"XL,63,29170.18"
"M,68,59165.1"
"M,54,20162.56"
"L,65,37175.26"
"M,61,26170.18"
"M,53,48162.56"
"L,72,32175.26"
"M,58,45172.72"
"XL,58,63170.18"
"XXXL,65,30170.18"
"L,63,55167.64"
"XL,68,27162.56"
"XL,72,39167.64"
"XXXL,72,37165.1"
"XL,65,32162.56"
"XL,68,170.18"
"M,58,26162.56"
"L,68,29180.34"
"L,62,47170.18"
"XXXL,68,31165.1"
"M,58,32165.1"
"XXS,49,31162.56"
"M,68,37167.64"
"M,63,35172.72"
"XXXL,68,62167.64"
"L,56,31160.02"
"L,63,29160.02"
"S,49,36152.4"
"XXS,48,29162.56"
"M,63,31175.26"
"XXXL,79,40162.56"
"L,68,33172.72"
"M,61,25167.64"
"XL,68,24170.18"
"M,56,36165.1"
"M,58,30162.56"
"S,52,28157.48"
"XXXL,97,31175.26"
"XL,58,40165.1"
"M,61,46177.8"
"S,54,36175.26"
"S,58,27160.02"
"M,62,28154.94"
"M,63,40165.1"
"M,60,28160.02"
"L,58,30154.94"
"XXXL,64,61162.56"
"S,55,34162.56"
"XXXL,65,39157.48"
"S,52,32157.48"
"XL,74,29177.8"
"XXXL,72,44160.02"
"XXS,49,24167.64"
"L,68,38180.34"
"XXXL,79,25175.26"
"XXS,56,27162.56"
"S,60,29172.72"
"XXL,68,28157.48"
"XL,70,31167.64"
"XL,80,32165.1"
"M,58,36167.64"
"S,58,29162.56"
"XL,68,36177.8"
"XL,70,34170.18"
"XL,58,45165.1"
"M,54,37157.48"
"L,62,38165.1"
"XL,53,35172.72"
"M,61,31165.1"
"L,68,34170.18"
"L,58,26172.72"
"XL,72,44170.18"
"L,63,27147.32"
"XXS,54,32157.48"
"M,58,27160.02"
"L,68,28162.56"
"XL,72,21175.26"
"M,58,25160.02"
"M,63,23154.94"
"L,61,32165.1"
"L,52,55157.48"
"L,57,34165.1"
"L,58,50165.1"
"M,65,29172.72"
"XL,63,34162.56"
"XXS,44,31160.02"
"M,58,27165.1"
"M,56,31160.02"
"M,61,56170.18"
"L,54,57160.02"
"XL,63,26160.02"
"M,53,26167.64"
"XL,72,31165.1"
"XXXL,63,36170.18"
"XXS,52,29160.02"
"M,65,29170.18"
"M,61,30160.02"
"XL,63,40175.26"
"M,57,43175.26"
"XXXL,68,35172.72"
"M,61,37170.18"
"M,61,31157.48"
"XXS,49,35165.1"
"L,61,31170.18"
"XXXL,88,52185.42"
"L,63,33172.72"
"S,54,30160.02"
"M,52,39152.4"
"L,63,28160.02"
"M,56,37162.56"
"M,57,26154.94"
"XL,72,24170.18"
"XXXL,68,31170.18"
"L,61,34160.02"
"XXXL,68,41162.56"
"L,69,29175.26"
"M,59,36167.64"
"S,46,43157.48"
"L,63,27165.1"
"M,50,28162.56"
"S,52,31157.48"
"XL,61,21170.18"
"L,61,29"
"L,61,21160.02"
"XL,65,31162.56"
"M,52,38154.94"
"L,58,51167.64"
"S,52,34157.48"
"L,63,35160.02"
"M,63,30180.34"
"XXXL,72,32157.48"
"XXS,54,35162.56"
"M,58,55162.56"
"S,58,30172.72"
"M,62,29157.48"
"XXS,52,38154.94"
"XXXL,61,38154.94"
"M,58,38167.64"
"XXS,52,32157.48"
"XXXL,72,31160.02"
"XXXL,77,28167.64"
"XL,59,61165.1"
"M,58,20167.64"
"M,60,31160.02"
"XXXL,70,26162.56"
"XL,72,16177.8"
"M,58,23175.26"
"XXS,49,27170.18"
"S,56,28160.02"
"L,58,30160.02"
"XXXL,74,38170.18"
"XXXL,74,38162.56"
